Ektarya,Isang sistemang metriko na kalimitang ginagamit sa pagsukat ng lupa.,Hektarya,Ektarya,Anim na ektarya ang aming lupain.,Anum ka hektarya ang amun nga kalupaan.,Innem nga ektarya iti daga mi.
Ekwador,Lunan sa paligid ng daigdig na lubhang mainit.,Ekwador,Ekwador,Dinadayo ang bansang ekwador.,Ginalagawan ang lugar nga ekwador.,Daydaywen iti bansa nga Ekwador.
Ekwidad,Pagiging pagkamakatarungan.,Pareha,Pantay,Sinisiguro niya angekwidad sa lahat.,Gina siguro ya ang pareha sa tanan.,Sigsiguradwen na nga pantay amin.
Edukasyon,Pag-aaral sa isang kasanayan.,Tulon-an,Edukasyon,Kaylangan natin ng edukasyon.,Kailangan ta sang tulon-an.,Kaylangan tayo iti edukasyon.
Elegante,"Matikas , kaaya-aya.",Kaambong,Napintas,Elegante siyang tignan.,Kaambong sa iya lantawun.,Napintas isuna kitaen.
Eleksiyon,"Paghahalal, halalan, pagpili, paghirang.",Eleksiyon,Panagpili,May daya ang eleksiyon.,May daya ya eleksiyon.,Adda kuset na diay panagpili.
Elektor,"Halal, nahirang.",Nagabotos,Tagabotos,Sila ang mga elektor.,Sila ang mga tagabotos.,Isuda iti tagabotos.
Elektrisidad,Mga kuryente.,Kuriyente,Elektrisidad,Gumagamit tayo ng elektrisisdad.,Naga gamit kita sang kuriyente.,Gumamgamit tayo iti elektrisisdad.
Elektrisista,Nakakaalam tungkol a mga elektrisidad.,Elektrisista,Elektrisista,Siya ay isang elektrisista.,Isa sya  ka elektrisista.,Isuna kit maysa nga elektrisista.
Elepante,Iang uri ng hayop.,Elepante,Elepante,Ang laki ng elepante.,Kadako sang elepante.,Nagdakkel adiay elepante.
Elise,Nagpapaandar ng sasakyang de-motor.,Elise,Elise,Gumagamit kami ng elise.,Nagagamit kami sang elise.,Gumamgamit kami iti elise.
Embahada,Pinamumunuan ng isang embahador.,Embahada,Embahada,Pumunta sila sa embahada.,Naglakat sila sa embahada.,Napan da iddiay embahada.
Embalsador,Tig linis o hadlang ng nga pagkilos ng isang bakterya.,Embalsamador,Balsamador,Embalsador ang aking trabaho.,Embalsador ya akon nga ubra.,Balsamador ti trabahok.
Emisaryo,Sugo o utos.,Sugo,Baon,Yun ang emisaryo niya.,Amuto ang sugo nya.,Adiay iti baon na.
Emperador,Punong soberanya ng isang imperyo.,Imperador,Imperio,Malakas ang emperador,Pag-un ya imperador.,Napigsa adiay imperio
Emperatris,Isang monarko.,Emperatris,Emperadora,Ang emperatris ay nanganak,Ang emperatris nagbata.,Naganak ni emperadora
Empleo,Trabaho o pagkakakitaan.,Buluhaton,Pagsapulan,Yun ang empleo.,Amo na ang buluhaton.,Adiay diay pagsapulan.
Ensalada,Isang uri ng pampagana.,Insalada,Pampagana,Gumamit ako ng ensalada.,Naggamit ko sang insalada.,Gummamitak iti pampagana.
Enero,Unang buwan sa kalendaryo.,Enero,Enero,Enero na sa susunod na buwan.,Enero na sa sunod bulan.,Enero to nu sumaruno nga bulanen.
Enkanto,Pagkakulam pagkagaway.,Enkanto,Manggagamod,Totoo ang engkanto.,Tuod ang enkanto.,Agpaypayso iti manggagamod.
Ensiklopedya,Kolekiyon ng mga kaalaman.,Ensiklopedya,Ensiklopedya,Nakakatulong ang ensiklopedya sa akin.,Makabulig ang ensiklopedya sa akon.,Makatultulong iti ensiklopedya kanyak.
Entablado,Lugar kung saan nagtatanghal.,Entablado,Entablado,Ang ganda niyang tignan sa entablado.,Kagwapa sa iya lantawun sa entablado.,Nagmayat isuna kitaen iddiay entablado.
Entomologo,Nag-aaral ng mga inekto.,Entomologo,Entomologo,May nakilala akong entomologo.,May nakilala ko nga entomology.,Adda nam-ammok nga entomologo.
Entrada,"Pasukan, tarangkahan, simula.",Alagyan,Maranga,Malaki ang entrada.,Dako ya alagyan.,Nagdakkel iti maranga.
Epiko,Isang mahabang tula na nagsasalaysay ng buhay ng isang dakilang bayan.,Epiko,Epiko,Ngbabasa ko ng epiko.,Naga basa ko sang epiko.,Agbabasa ak iti epiko.
Epilogo,Pangwakas na parte ng isang kwento.,Epilogo,Epilogo,Gawan mo yan ng epilogo.,Himue na sang epilogo.,Aramidam ata iti epilogo.
Episkopal,Isang simbahan sa Pilipinas.,Episkopal,Episkopal,Ito ang simbahang episkopal sa Pilipinas.,Amo ni ang simbahan nga episkopal sa pilipinas.,Atoy iti simbaan nga episkopal iti Pilipinas.
Erehiya,Paniniwalang panrelihiyon n kaiba sa paniniwala ng simbahan.,Erehiya,Supiat iti pammati,Erehiya ang kaaway ng simbahang katoliko.,Erehiya Ya kalaban sang simbahan ka katoliko.,Kaapa ti simbaan yi katoliko ti mga supiat ti pammati.
Eroplano,Sasakyan sa himpapawid.,Eroplano,Eroplano,Sumakay ako ng eroplano.,Nagsakay ko a eroplano.,Nagluganak iti eroplano.
Eskala,Isang kasukat sa pagitan ng dalawang pangkat ng sukat.,Sukaton,Sukaten,Eskalahin mo nga iyon.,Sukaton mo na to.,Sukatem man daydiay.
Eskandalo,"Kabal-kabalan, alingasngas.",Buroka,Nagriri,Bakit ka nag eskandalo sa paaralan.,Ngaa nag buroka ka sa eskwelahan.,Apay ta nagriri ka iddiay skwelaan.
Eskinita,Daanan o lansangan.,Eskinita,Eskinita,Pumunta ako sa eskinita.,Naglakat ko sa eskinita.,Napanak iddiay eskinita.
Eskirol,Mga trabahador.,Eskirol,Eskirol,Siya ang eskirol.,Sya ang eskirol.,Isuna iti eskirol.
Eskoba,Ginagamit sa paglilinis ng duming kumapit sa sahig.,Eskoba,Pangkiskis,Gamitin mo yang eskoba sa paglilinis.,Gamita ng eskoba sa pag limpyo.,Gamitem ata pangkiskis nga panglinis.
Eskopeta,Ginagamit sa paghuli ng hayop.,Eskopeta,Eskopeta,Ineskopeta niya ang ibon,Gin esikopeta nya ang pispis.,Ineskopeta na adiay billit
Eskribano,Isang dalubhasa sa batas.,Eskribano,Eskribano,Magaling siyang eskribano.,Mayo sya nga ekribano.,Nalaenng isuna nga eskribano.
Eskrima,Bagay na linalagay sa palibot ng bahay.,Kudal,Alad,May eskrima kami.,May kudal kami.,Adda alad mi.
Eskultor,Naglililok ng mga eskultura.,Iskultor,Eskultor,Siya ay eskultor.,Sya ay iskultor.,Eskultor isuna.
Eskuwela,"Mag-aaral, estudyante, pupilo.",Manugbulot-ho,Agadadal,May eskuwela kami,May manugbulot-ho kami.,Agad-adal kami
Eskuwelahan,Ang paaralan o pook kung saan nag-aaral ang isang mag-aaral.,Buluthoan,Pagadalan,Pumunta ako ng maaga sa eskwelahan.,Naglakat ako sang aga sa buluthoan.,Napanak iddiay pagadalan iti nasapa.
Esmeralda,"Isang batong hiya na mahalaga, maningning at malinaw.",Esmeralda,Esmeralda,Ang  ganda ng esmeralda,Kagwapa sang esmeralda.,Nagmayat adiay esmeralda
Espada,Isang mahaba at matalim na metal.,Espada,Kampilan,Ang tulis ng espada.,Katalum sang espada.,Nagtadem adiay kampilan.
Espasol,Isang uri ng manipis na tubo ng mamon na matamis.,Espasol,Espasol,Ang sarap ng espasol.,Dako ya alagyan ka iya tiil.,Nagimas adiay espasol.
Espesyal,"Tangi, sadya, di-karaniwan, ekstra, di-ordinaryo.",Pinasahi,Espesyal,Espesyal ang aking kasal.,Pinasahi ang akon kasal.,Espesyal iti kasar ko.
Espiritu,Mga kaaluluwa.,Espiritu,Espiritu,Nasaniban siya ng masamang espirito.,Nasaniban sya sang malain nga espirito.,Naserrikan isuna iti dakes nga espiritu.
Espiya,Tagamanman o tagabantay.,Espiya,Espia,Siya ang ating espiya.,Sya ang atun nga espiya.,Isuna iti espia tayo.
Establisimyento,Isang gusali.,Tindahan,Establisimyento.,Nagtayo  sila ng isang establisimyento,Nagpatindog sya sang isa ka tindahan.,Nagpatakder da iti maysa nga establisimyento.
Estado,"Situwasyon, lagay, tayo.",Kahimtangan,Kasasaad,Ang gaan ng estado ko sa buhay.,KA mag-an ka kahimtangan ta sa atun pangabuhi.,Nagmayat iti kasasaad ko iti biyag ko.
Estampa,May mga parirala.,Estampa,Estampa,Gumawa sila ng pangugusap na may estampa.,Naghimu sila sang halambalon  nga may estampa.,Nagaramid da pangungusap nga adda estampa na.
Estante,Taguan o patungan ng gamit.,Aparador,Aparador,Naglagay kami ng estante sa kwarto niya.,Nagbutang kami sang aparador sa kwarto niya.,Nagkabil kami iti aparador iddiay kwarto na.
Estapa,Pagwawaldas ng salapi ng iba.,Daya,Allilaw,Siya ay isang estapa.,Nagdaya sya.,Allilaw isuna.
Estapador,"Manananso, manloloko.",Dayaon,Ulbod,Siya ay isang estapador.,Isa sya ka dayaon.,Maysa isuna nga ulbod.
Estasyon,Lugar kung saan tumutigil ang mga sasakyan.,Estasyon,Pakaipataan,Nandon ang estasyon.,Ara didto ang estasyon.,Aradiay adiay pakaipataan.
Estatuwa,Isang disenyo o rebulto a gawa ng eskultor.,Estatwa,Rebulto,Ang ganda ng estatuwa.,Kanami sang estatwa.,Nagmayat adiay rebulto.
Estero,"Kanal, daluyan ng tubig.",Suba,Karayan,Ang dumi ng estero.,Ka higko sang suba.,Nagrugit adiay karayan.
Estilo,Iang uri ng estratehiya.,Moda,Moda,Tama ang ginawang estilo ng kalaban.,Tama ang ginahimu nga moda samg kalaban.,Nagmayat adiay moda adiay kalaban.
Estima,Isang drama o dula.,Pilikula,Pabuya,Ang ganda ng estima.,Kanami sang pilikula.,Nagmayat adiay pabuya.
Estranghero,Tao na hindi taga sa lugar na yun o baguhan.,Dayo,Dayo,May estrangherong kumatok sa pinto,May dayo nga nag tuktok sa pirtahaan.,Adda dayo nga kimmatok iddiay ruangan.
Estratehiko,Mga ibat ibang estilo.,Estilo,Estilo,Ang ganda ng estratehiko niya.,Kanami sang estilo nya.,Nagmayat adiay estilo na.
Estrelya,"Bituin, tala.",Bitoon,Bituen,Tanaw ko ang estrelya.,Kita ko ya bitoon.,Makitkitak adiay bituen.
Estrelyado,Piniritong itlog na malambot ang pula.,Malasado,Malasado,Nagluto ako ng estrelyadong itlog.,Nagluto ko sang malasado ngaitlog.,Nagluto ak iti malasado nga itlog.
Estribo,Parte ng hinahakbangan kapag sasakay o bababa sa sasakyan.,Estribo,Estribo,Tumapak siya sa estribo.,Nagtapak sya sa estribo.,Nagbaddek isuna iddiay estribo.
Estudyante,Nag-aaral sa skwelahan.,Manugbulot-ho,Agadadal,Ako ay masipag na estudyante.,Ako ang ma alwan nga manugbulot-ho.,Nagagetak nga agadadal.
Eter,Uri ng gamot na ipinaamoy sa hinihimatay.,Eter,Eter,Nakaamoy siya ng eter.,Nakasimot sya sang ester.,Nakaangot iti eter.
Etiketa,"Pananda, label, tuntunin ng kagandahang asal.",Pinaniiran,Modo,Wala siyang etiketa,Wala sya sang pinaniiran.,Awan modom.
Etimologo,Pag-aaral ng kasaysayan ng mga salita.,Etimologo,Etimologo,Pinag-aaralan namin ang etimologo.,Gin eskwelahan namun ang etimologo.,Pagad-adalan mi iti etimologo.
"Eto, heto",Pagturo sa bagay na haawak.,Ari,Atoy,Heto na ang tinapay na pinabili mo.,Ari na ang tinapay nga ginpabakal mo.,Atoy adiay tinapy nga inpagatang mo.
Ewan,Salitang nagpapahiwatig nang hindi pagkaalam.,Di bal-an,Di ammo,Ewan ko ba.,Di ko bal-an.,Dik ammo man.
Gaas,Petrolyo.,Gas,gas,Bumili ka ng gaas,Magbakal ka sang gas,Gumatang ka gas
Gabay,"Balustre, barandilya, patnubay.",Giya,Bagnos,Ikaw ang aking gabay.,Ikaw ang akun nga giya,Sika iti bagnos ko
Gabayan,"Paggabay , pagtulong, pagsama.",Buligan,Bayabayan,Gabayan ka sana ng bathala.,Buligan ka sang ginoo,Bayabayan ka kuma ni apo
Gabi,Buong magdamag.,Gab-i,Rabii,Gabi na naman,Gabi duman,Rabii manen
Gabihin,"Nagabihan , naabutan ng gabi.",Gab-ihan,Marabyan,Umuwi kana baka gabihin ka sa daan.,Puli kana kay basi ma gab-ihan ka sa dalan,Agawid kan baka marabyan ka ta dalan
Gabok,"Alabok, alikabok, pulbos.",Yab-ok,Tapuk,Ang daming gabok sa daan,Kadamo sang yab-ok sa dalan,Sika iti bagnos ko
Gadgad,"Kayod, giling.",Gilingon,Gilingen,Gadgaden mo yang niyog.,Gilingon mo ang lubi,Gilingem ta niyog.
Gaga,"Utal, tonta.",Gaga,Gaga,Nagagaga siya.,Gaga sya,Gaga isuna.
Gagad,"Mimika, gaya, tulad, imitasyon.",Sinundan,Tulad,Nagagad siya sa nakita niya.,Sinundan sya sang nakit-an nya,Tinulad na adiay nakita na.
Gagamba,Isang uri ng insekto.,Damang,Lawalawa,Ang laki ng gagamba.,Kadako sang damang,Nagdakkel adiay lawalawa.
Gagarin,"Paggaya , gumagaya.",Sinundan,Tuladen,Gusto ka niyang gagarin.,Gusto ka nya sinundon,Kayat naka tuladen.
Gahak,"Wasak, wakwak, laslas, tungkab.",Sisi,Iwa,May gahak siya sa hita niya.,May sisi sya sa hita nya,Adda iwa na adiay luppo na.
Gahaman,"Maimbot, maaga sa pangangamkam, mapanghamig.",Dalok,Naakkab,Gahaman siya pagdating sa gamit.,Dalok sya pag abot sa gamit,Naakkab isuna nu iti gamgamit.
Gahasa,pagsasamantala.,Gahasa,Gahasa,Siya ay nagahasa.,Sya ay gingahasa,Nagahasa isuna.
Gahi,"Lamat, putok, punit.",Gision,Pigis,May gahi ang salawal niya.,Gision ang short nya,Adda pigis na adiay sapin na.
Gahis,nangangahulugang manalo.,Magdaog,Mangabak,Gusto niyang maggahis.,Gusto nya mag magdaog,Kayat na mangabak.
Gahol,"Kulang sa panahon, huli.",Padali,Pinabiit,Gahol sila sa oras.,Padali sila sa oras,Pinabiit iti oras da.
Gala,"Libot, laboy, pasyal.",Lagaw,Pasyar,Mag-ingat kayo kung gagala kayo sa gabi.,Mag halung kamo kung maglagaw kamo sa gab-i,Agalwad kayo nu agpasyar kayo iti rabii.
Galak,"Lugod, tuwa, ligaya, saya.",Lipay,Ragsak,Nagagalak silang lahat.,Nalipay sila tanan,Agragragsak da amin.
Galamay,Paa ng alimasag o alimango.,Kulamoy,Saka,Dilikado ang kanyang mga galamay.,Dilikado ang iya mga Kulamoy,Dilikado agidiay saka na.
Galang,Paggalang sa mas nakakatanda.,Pagtahod,Raem,Galangin sila.,Pagtahod sila,Raemem isuda.
Galangin,"PAGGALANG, GALANG.",Tahod,Dayawen,Galangin ang matatanda.,Etahod ang mga tigulang,Dayawen iti babbaket.
Galapong,Bigas na giniling.,Pilit,Tapong,Galapong ang gamit namin sa paggawa ng binignit.,Kapilit sang bayo namun sa pag himo sang lugaw,Tapong ti gamit mi ti pinagaramid ti tambo-tambong.
Galas,"PAGBABAWAS, PAGTATANGGAL.",Minos,Kissayan,Galasan mo ang pera niya.,Minose ang kwarta nya,Kissayam adiay kwarta na.
Galawgaw,"Magalaw, walang hinto, hindi pagkapalagay.",Wala pangpahuway,Di makatalna,Kanina pa siya galawgaw.,Kaina pana sya wala ga pahuway,Tattay pay isuna madi makatlna.
Galawin,"Paggalaw, galaw.",Pahulagon,Patignayen,Bawal galawin ang hindi sa iyo.,Bawal pahulagon ang hindi sa imu,Bawal patignayen ti madi nga kanyam.
Galing,"Buti, husay.",Kaayohan,Laing,Ang galing ng pilipino.,Ang kaayohan sang pilipino,Nalaing tii mga Pilipino.
Galis,"Sugat-sugat, kati.",Katol,Gaddel,May galis ang bata.,May katol ang bata,Adda gaddel na adiay ubing.
Galit,"Yamot, muhi, poot, init ng ulo, ngalit.",Akig,Unget,Nagagalit siya palagi.,Akig sya permi,Agung-unget isuna kanayon.
Galitin,Pag-asar sa isang tao upang magalit.,Paakigon,Paungiten,Wag mo akong galitin.,Hindi muko pag paakigon,Madi nak paungeten.
Galong,Isang uri ng lalagyan.,Garapon,Garapon,Lagyan mo nga tong galong ng tubig.,Butngi ang garapon sang tubi,Ikkam man man danom atoy garapon.
Galos,"Kalmot, kamot, gurlis, kadlit. ",Lagob,Dunur,May galos siya.,May lagob sya,Adda dunur na.
Galusan,Pagkagalos dahil sa pagkamot o pagkabangga.,Laguban,Dunuran,Siya ay na galusan sa paa.,Sya ay na laguban sa tiil,Nadunuran isuna iddiay saka.
Gambala,"Abala, distorbo.",Distorbo,Istorbo,Nagambala mo siya.,Nadistobo mo sya,Naistorbom isuna.
Gamit," Kagamitan, parapernalya, instrumento.",Gamit,Gamit,Gamit ko ito.,Gamit ko ini,Gamit ko daytoy.
Gamitin,Paggamit sa isang bagay.,Gamiton,"Gamiten, gamitem",Gamitin mo yung damit ko.,Gamiton mo tung bayo ko,Gamitem adiay badok.
Gampan,Gampanan o gawin ang isang bagay.,Mahimo,Aramid,Gampanan mo ng maayos ang tungkulin mo.,Mahimo mo sang maayo ang imo bulohaton.,Aramidem nga nasyaat ta trabahom.
Gampanan,"Tuparin, tupdin, gampan.",Himoon,Aramiden,Kaya kong gampanan ang trabaho ko.,Kaya ko himoon ang ubra ko.,Kayak aramiden iti trabahok.
Gamutin,Paggamot a anumang uri ng sugat o sakit.,Bulungon,Pamusmusan,Gamutin niyo yung sugat ko.,Bulungon nyo ning pilas ko.,Pamusmuan yu atoy sugat ko.
Gana,"Lasap, namnam, sigla, kita, sahod.",Gana,Gana,May gana ako ngayon.,May gana ko subong,Adda ganak tatta.
Ganado,Bigay na bigay.,Ganado,Siglat,Ganado akong magtrabaho ngayon.,Ganado ko mag ubra subong,Nasiglat ak nga agtrabaho tatta.
Ganahan,Pagkakaroon ng gana sa isang gawain o pagkain.,Ganahan,Ganahan,Ganahan kana sanang kumain ng gulay.,Ganahan kana magkaun sang gulay,Ganahan ka kuma mangan iti nateng.
Ganansiya,Tubo sa mga binenta o binebenta.,Ganansya,Ganansya,Marami ang ganansiya ngayon.,Damo ang ganansya subong,Ado gaanansyak tatta.
Ganap,Perpekto.o pagiging kumpleto.,Sangkap,Turpos,Ganap na siyang bakla.,Sangkap na sya nga bakla,Turpos isuna nga baklan.
Ganda,Pagkakaroon ng maganda itsura.,Gwapa,Pintas,Ang ganda mo talaga Eva.,Ka gwapa gd sa imu Eva,Nagpintas ka nga talaga Eva.
Gandahan,Pagpapaganda sa ginagawa.,Patahumon,Papintasen,Gandahan mo yang ginagawa mo.,Patahumon mo ng gina ubra mo,Papintasem ata ar-aramidem.
Ganid,Paghahanap ng isang tao o bagay.,Pangita,Biruk,Kanina pa sila naggaganid.,Kaina pa sila ga pangita,Tattay da pay agbirbiruk.
Ganito,"Ganiri, gayari.",Amuni,Kastoy,Ganito ang gumawa ng tinapay.,Amuni ang pag himu sang tinapay,Kastoy iti agaramid iti tinapay.
Ganot,"Pagbubunot o pagtatanggal,",Bugnoton,Paruten,Ganoten mo yong damo.,Bugnoton mo ng hilamon,Parutem ata ruot
Gansa,"Pato, bibe.",Gansa,Ganso,Malaki ang nakita kong gansa.,Dako ang nakita ko nga gansa,Dakkel adiay nakitak nga ganso.
Gansal,"Minsan-minsan, paminsan-minsan.",Talagsaon,Tagpaminsan,Nagkikita kami gansal.,Nagakita kami talagsaon,Agkinkinnita kami tagpaminsan.
Ganti,"Tumbas, palit.",Balos,Bales,Gaganti ako bukas.,Balos ko buwas,Agbalesak nubigat.
Gantihin,"Pagganti, ganti.",Magbalos,"Balesan, balesam",Gantihin mo siya mamaya.,Magbalos ka karun,Balesam isuna damdama.
Gantimpala,"Premyo, pabuya.",Padya,Gunguna,May gantimpala akong natanggap.,May padya ako nga mabatun,Adda gungunak nga natanggap.
Gantimpalaan,Magandang kapalit sa isang natapos na gawain o pangyayari.,Padyaan,Gungunaan,Sanay gantimpalaan ka ng maykapal.,Tani padyaan ka sang ginoo,Gungunaan ka kuma ni apo.
Ganyak,"Hikayat, himok, anyaya.",Kumbinsihon,Singasingaen,Ganyakan mo silang lahat.,Kumbinsihon mo sila tanan,Singasinagem isuda amin.
Ganyan,"Gayari , ganiri.",Amuna,Kasta,Ganyan ako magmahal.,Amuna ko mag palangga,Kasta ak agayat.
Gaod,Ginagamit upang paandarin ang bangka.,Bugsayan,Gaud,Gamitin niyo ang gaod.,Gamita nyo ang bugsayan,Gamitin yu adiay gaud.
Gapak,"Bali , nabali o pagkabali.",Bali,Tukkol,May gapak siya sa likod.,May bali sya likod,Adda tukkol na adiay likonad .
Gapang,"Paggapang , gagapang-gapang.",Kamang,Karadap,Sila ay gumapang sa damuhan.,Sila nagkamang sa hilamunan,Nagkaradap da adiay karuotan.
Gapasan,"Gagapasin, gagapas, gapasan.",Garab,Gapas,Gapasan niyo ang damo.,Ma garab kamo sang hilamon,Gapasan yu adiay ruot.
Gapasin,Paggapas ng palay.,Anihon,Anihen,Gapasin niyo ang palay sa bukid.,Anihon niyo ang palay sa bukid,Anihen yu adiay pagay iddiay taltalon.
Gapi,"Lupig, talo, supil.",Pildi,Abak,Sila ay nagapi ng kalaban.,Na pildi sila sang kalaban,Naabak isuda iti kalaban.
Gapos,"Posas, tali, baliti.",Posas,Kawar,Sila ay naigapos ng kalaban.,Na posas sila sang kalaban,Naikawar isuda iti kalaban.
Gapusin,Pagtatali o pagposas sa dalawang kamay.,Posasan,Kawaran,Bawal gapusin ang kababaihan.,Bawal posasan ang kababayhan,Bawal kawaran agita babbae.
Gara,Pagkapustura o kisig.,Nami,Mayat,Ang gara ng sasaskyan.,Ka nami sang salakyan,Nagmayat adiay lugan na.
Garahe,Lugar kung saan linalagay ang mga saskyan.,Garahe,Garahe,Sa garahe ilagay ang sasakyan.,Sa garahe ibutang ang salakyan,Iddiay garahe pangikabilam ata lugan
Garantiya,"Piyansa, pananagot.",Pasalig,Pagpaneknek,May garantiya iyon.,Nag pasalig to,Adda pagpaneknekan na daydiay.
Garapal,"Kawalang  hiyaan, kagaspangan.",Wala huya,Awan baen na,Garapal ang taong yan.,Wala huya ang tawo nga na,Awan baen na ta tao nga dayta.
Garapata,Maliliit na insektong dumadapo sa mga hayop katulad ng aso.,Garapata,Garapata,Maraming garapata ang aking aso.,Damo sang garapata ang akun ido,Ado garapata adiay asok.
Garil,Nauutal-utal.,Pagang-ang,Agu-utal,Garil siya pag kausap ka.,Pagang-ang siya pag kaistorya ka,Agu-utal isuna nu katogtong naka.
Gasa,Maputi at malinis na telang linalagay sa sugat pagkatapos malagyan ng gamot.,Tila,Tela,Lagyan mo ng gasa pagkatpos mong linisan ang sugat niya.,Butngan mo sang tila pagtapos mo limpyohan ang pilas nya,Ikkam iti tela nu malpas mo nga linisan ata sugat na.
Gasgas,Sugat o gurlis.,Lagob,Gasgas,Ang laki ng aking gasgas.,Ka dako sang akun lagob,Nagdakkel adiay gasgas ko.
Gaslaw,"Pagkabastos, halay, harot.",Bastos,Bastos,Magaslaw ang bunganga niya.,Bastos ang baba niya,Nagbastos adiay ngiwat na.
Gaspang,"Gaslaw, kabulgaran, bukol bukol.",Magaras,Narusanger,Ang gaspang ng iyong balat.,Ka garas sang panit mo,Narusanger ata kudil mo.
Gasta,Paggamit ng pera.,Gastos,Gastos,Magasta ka Erika.,Ma gastos ka Erika,Nagastos ka Erika.
Gastado,"Bulaksak, mapagtapon, maaksaya.",Gastador,Gastadero,Isa ka talagang gastado Jem.,Isa ka gid ka gastador Jem,Gastadero ka nga talaga Jem.
Gata,"Katas, dagta.",Gata,Gitta,Kulang sa gata ang ulam.,Kulang gata ang sud an,Kurang iti gitta adiay sida.
Gatangin,Pagkuha ng katas o gata.,Gataon,Limunin,Gatain mo na yan.,Gataon mo na ina,Limunim daytan.
Gatas,Isang uri ng iniinom na mahalaga sa katawan ng tao.,Gatas,Gatas,Uminom ako ng gatas.,Nag inom ko sang gatas,Umminomak iti gatas.
Gatla,"Tanda, marka.",Marka,Paglasinan,May gatla diyan.,May marka da,Adda paglasinan dita.
Gato,Isang aparatong kimikal na ginagamit na panghawak o pang-ipit upang makagawa ng lagari atbp.,Gato,Gato,Yan ang gato.,Amuna ang gato,Ata iti gato.
Gatol,"Biglang hinto, tigil, tuloy tuloy.",Untat,Sardeng,Naggatol sila malapit sa simbahan.,Nag untat sila lapit sa iskwelahan,Semmardeng da asideg iddiay simbaan.
Gatong,Bagay na ginagamit na panluto.,Gatong,Sungrod,May nakuha na akong mga gatong.,May nakuha naku nga mga gatong,Adda naalak nga pangsungroden.
Gatungan,Pagpapa-apoy.,Gatungan,Sungrodan,Gatungan mo upang sumindi.,Gatungan mo para mag sindi,Sungrodam tapnu agsindi.
Gawa,"Hanapbuhay, trabaho, empleyo.",Himo,Aramid,Ako ang may gawa.,Ako ang nag himo,Siak iti agar-aramid.
Gawad,"Kaloob, bigay.",Magtanyag,Mangidiaya,Maggagawad siya.,Magtanyag sa iya,Mangidiaya isuna.
Gaway,"Kulam, usog.",Kulam,Kulam,Nagaway siya.,Na kulam sya,Nakulam isuna.
Gawi,"Hilig, ugali, dako, handa.",Batasan,Ugali,Yan ang totoong gawi mo.,Amuna ang tuod nga batasan mo,Ata iti paypaysom nga ugali.
Gaya,"Gagad, katulad, kawangis, kaparis.",Pareha,Pada,Gaya mo may sakit din ako.,Pareha sa imu may sakit man ko,Adda met sakit ko padam.
Gayahin,Paggaya sa ginagawa ng iba.,Ilugon,Tuladen,Bawal gayahin ang nakasulat.,Bawal ilugon ang naka sulat,Bawal tuladen agita nakasurat.
Gayak,Ibat ibang uri ng palamuti.,Puni,Arkos,Marami silang ginawang gayak.,Damo sila ginhimu nga puni,Nagado inaraid da nga arkos.
Gayakan,Paglalagay ng mga disenyo.,Punihan,Arkosan,Gayakan mo sa harap ng bahay.,Punihan mo sa tubang sang balay,Arkosam ata sango iti balay.
Gayang,Katulad sa o parang sa.,Pareha kay,Kasla,Maganda siya gayang ng kapatid niya.,Gwapa siya pareha sang utod niya.,Nagpintas isuna kasla kabsat na.
Gayat,Hiwa o piraso ng isang pagkain.,Kiniha,Gerret,Bigyan mo ako ng kaunting gayat ng baboy.,Taga-i ako sang gamay nga kiniha sang baboy.,Ikkan nak bassit nga gerret ti baboy.
